file:///M168-N1_13-1_P.ttl/s175_17	t2617_000	geschaffen	VX>RB>Cl	hâst	*.Pres.Sg.2	haben	VX>LB>Cl	dû hâst himel und erde und swaz dâ inne bevangen ist mit dîner wîsheit geschaffen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s175_17	t2617_000	geschaffen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	dû hâst himel und erde und swaz dâ inne bevangen ist mit dîner wîsheit geschaffen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s176_9	t2627_000	geschaffen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	ob er alliu dinc wîslîchen geschaffen hât		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s184_6	t2721_000	komen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	got ist in dise werlt komen daz er die süntære heilen wile		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s213_4	t3053_000	geheizen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	er ist heilic geheizen der an des himels buoch geschriben wirdet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s218_6	t3135_000	verdamnet	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>LB>Cl	dâr umbe sint die süntære verdamnet daz si an daz lebentigez buoch iht geschriben werdent		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s225_7	t3227_000	geschriben	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>LB>Cl	die reitær habent an daz buoch geschriben wan si im ein dürnîne krône an daz houbet setzeten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s226_7	t3244_000	geschriben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	der rihtær hât an daz buoch geschriben dô er in harte geiseln hiez		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s247_8	t3513_000	gebunden	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>RB>Cl	daz wir sînen genâden gebunden sîn		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s248_5	t3538_000	belêhent	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>LB>Cl	von gote sîn wir belêhent mit drîn grôzen lêhenen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s252_11	t3580_000	gegeben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	der tuot uns wole und hât uns manige gâbe gegeben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s255_16	t3620_000	gegeben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	sô hât uns doch unser hêrregot sîne gâbe rîchelîchen gegeben ob wir nâch sînem willen tuon daz er uns die êwigen gâbe gebe diu verre grôzer ist denne diu zerganclîche		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s255_16	t3620_000	gegeben	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl>PostF>Cl>PostF>Cl>PostF>Cl	sô hât uns doch unser hêrregot sîne gâbe rîchelîchen gegeben ob wir nâch sînem willen tuon daz er uns die êwigen gâbe gebe diu verre grôzer ist denne diu zerganclîche		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s265_19	t3758_000	komen	VX>RB>Cl	wær	Subj.Past.Sg.3	wësen	VX>LB>Cl	er wær von himel zuo der erde durch in nie komen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s265_35	t3773_000	erliten	VX>RB>Cl	hæte	Subj.Past.Sg.3	haben	VX>LB>Cl	noch en hæte sô manige itewîze erliten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s265_45	t3783_000	gehangen	VX>RB>Cl	hæte	Subj.Past.Sg.3	haben	VX>LB>Cl	noch hæte sich an daz kriuze niht lâzen gehangen als einen diep		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s296_6	t4237_000	geboren	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	uns ist ein wênigez kint geboren		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s297_5	t4243_000	gegeben	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	uns ist ein sun gegeben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s298_14	t4255_000	geboren	VX>RB>Frag	ist	Ind.Pres.Sg.3	sîn	VX>LB>Frag	ze wiu ist er uns geboren		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s298_7	t4249_000	gegeben	VX>RB>Frag	ist	Ind.Pres.Sg.3	sîn	VX>LB>Frag	ze wiu ist er uns gegeben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s299_15	t4271_000	gegeben	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	ze einem leitær ist er uns gegeben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s299_7	t4263_000	geboren	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	ze einem schirmær ist er uns geboren		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s300_7	t4279_000	geboren	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	ze einem schirmær ist er uns geboren wan ob er uns niht schermet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s301_7	t4304_000	gegeben	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	ze einer leitær ist er uns gegeben wan er uns beleitet ûz disem ellende in dê êwiger leben als er sprichet an dem		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s302_11	t4334_000	bereitet	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	daz iu bereitet ist von anegenge der werlt		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s303_6	t4346_000	gegeben	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	der heilic geist ist uns gegeben daz er unser herze erliuter und erzünde wan swenne der heilic geist mit sîner kraft zuo uns kumet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s315_6	t4495_000	gedienet	VX>RB>Cl	hân	Ind.Pres.Sg.1	haben	VX>LB>Cl	hân ich dir gesteren gedienet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s316_5	t4507_000	gedienet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	der gotessun hât uns gedienet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s317_5	t4521_000	gedienet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	er hât uns lange gedienet und getriuwelîchen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s318_6	t4530_000	gedienet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	hât er uns gedienet driu und drîzige jâr getriuwelîchen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s319_8	t4545_000	gedienet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	von allem sînem herzen hât er uns gedienet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s323_6	t4626_000	gedienet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	wâr umbe hât er uns gedienet reht umbe die sünde		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s326_16	t4674_000	versmæhet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	daz wir in versmæhet haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s342_6	t4841_000	entvallen	VX>RB>Frag	ist	Ind.Pres.Sg.3	sîn	VX>LB>Frag	unseres houbetes krône ist uns entvallen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s343_5	t4846_000	gesündet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	daz wir gesündet haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s355_7	t4981_000	getroestet	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>VX>RB>Cl>PostF>Cl	alsô hât sancte die rehte getroestet die in disem ellende sint und sprichet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s355_7	t4981_000	getroestet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	alsô hât sancte die rehte getroestet die in disem ellende sint und sprichet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s359_13	t5048_000	betrogen	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>RB>Cl	die von der werlt üppicheit betrogen sint		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s398_8	t5524_000	gevrouwt	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>LB>Cl	mit ire übel habent si ire küninc gevrouwt		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s410_6	t5630_000	gespott	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	der wir gespott haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s427_13	t5880_000	gehüetet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	die ir hier gehüetet habent		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s429_11	t5907_000	geminnet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	den si hier geminnet habent		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s437_5	t5981_000	geêrt	VX>RB>Cl	sî	Subj.Pres.Sg.3	sîn	VX>RB>Cl>Frag>Cl	der mennische wirdet hôhe geêrt der ein viule ist und ein wurm arm und kranc daz er der engel genôz sî der himelischen vürsten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s437_5	t5981_000	geêrt	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl>PostF>Cl	der mennische wirdet hôhe geêrt der ein viule ist und ein wurm arm und kranc daz er der engel genôz sî der himelischen vürsten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s443_14	t6103_000	geminnet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	den si hier geminnet habent		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s467_12	t6366_000	komen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	die in dise werlt komen ist daz er die süntære heile		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s479_9	t6558_000	getriben	VX>RB>Cl	was	Ind.Past.Sg.3	wësen	VX>RB>Cl	daz er ûz dem paradîse was getriben dô er sîn rehtez erbe verlôs		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s484_7	t6640_000	komen	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>LB>Cl	die sünde sint her ze mir komen sam di roubære		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s484_19	t6652_000	gemachet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>LB>Cl	und habent in einen wec durch mich gemachet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s492_18	t6785_000	geseit	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	die sîne kumft sô wærlîchen habent geseit		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s511_5	t7021_000	gesündet	VX>RB>Cl	hæten	*.Past.Pl.3	haben	VX>LB>Cl	die undertâne hæten ouch gesündet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s515_29	t7069_000	erstanten	VX>RB>Frag	ist	Ind.Pres.Sg.3	sîn	VX>LB>Frag	und huor ist under iu erstanten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s516_19	t7089_000	gesündet	VX>RB>Cl	hæte	*.Past.Sg.3	haben	VX>RB>Cl	daz bî unseren zîten nieman gesündet hæte		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s519_4	t7110_000	gesündet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>LB>Cl	wir haben alle gesündet und bedurfen der gotesgenâden		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s533_21	t7296_000	gerôtet	VX>RB>Cl	hæte	*.Past.Sg.3	haben	VX>RB>Cl	daz er mit sînem bluote gerôtet hæte		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s541_13	t7397_000	gelegen	VX>RB>Cl	wær	Subj.Past.Sg.3	wësen	VX>RB>Cl	der manic jâr in einem vinsterem karkære gelegen wær und die boteschaft hôrte daz er ledic solte werden		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s544_7	t7446_000	gegert	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	des wir ie gegert haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s547_6	t7490_000	gerâten	VX>RB>Cl	sî	Subj.Pres.Sg.3	sîn	VX>LB>Frag>Cl	mit disen worten ist uns gerâten daz wir reht und stæte sinne haben daz wir wizzen welicher der ganze und der guote gotes wille sî		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s547_6	t7490_000	gerâten	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	mit disen worten ist uns gerâten daz wir reht und stæte sinne haben daz wir wizzen welicher der ganze und der guote gotes wille sî		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s547_6	t7490_000	gerâten	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl>PostF>Cl	mit disen worten ist uns gerâten daz wir reht und stæte sinne haben daz wir wizzen welicher der ganze und der guote gotes wille sî		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s552_5	t7596_000	gelebet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	dâ hât er hier gelebet daz er sündet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s553_5	t7619_000	gezieret	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	got hât den mennische gezieret		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s553_12	t7626_000	geswechet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	er hât aber sich selben geswechet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s589_8	t8087_000	ervûlt	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>LB>Cl	daz vihe ist in sîn selbes miste ervûlt		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s590_10	t8098_000	erstunken	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	der in sînen sünden erstunken ist		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s605_11	t8285_000	verdienet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	ob wir iz verdienet haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s607_4	t8293_000	gesündet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>LB>Cl	wir haben alle gesündet und bedurfen der gotesgenâden wole		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s609_6	t8308_000	gesündet	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	daz wir niht gesündet haben		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s622_8	t8497_000	erliten	VX>RB>Frag	hæte	*.Past.Sg.3	haben	VX>LB>Frag	sancte hæte durch got vile arbeit erliten		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s635_10	t8666_000	getrunken	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>LB>PostF>Cl	ûz dem güldînen bechær der schanden habent diu liute getrunken und sint trunken worden		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s635_10	t8666_000	getrunken	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>LB>Cl	ûz dem güldînen bechær der schanden habent diu liute getrunken und sint trunken worden		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s643_13	t8784_000	gespannen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	der sîniu netze gespannen hât		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s659_7	t8967_000	durchgangen	VX>VX>RB>Cl	hân	Ind.Pres.Sg.1	haben	VX>LB>Cl	ich hân die werlt ersuocht und durchgangen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s659_5	t8965_000	ersuocht	VX>VX>RB>Cl	hân	Ind.Pres.Sg.1	haben	VX>LB>Cl	ich hân die werlt ersuocht und durchgangen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s700_15	t9532_000	geboren	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>LB>Cl	dâr zuo sîn ouch wir geboren		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s744_16	t10055_000	gewurzet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	der niuwan in werltlîchen dingen hât gewurzet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s751_6	t10122_000	gewurzet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	die gewurzet habent in werltlîchen dingen		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s762_7	t10263_000	gesæjet	VX>RB>Cl	habent	Ind.Pres.Pl.3	haben	VX>RB>Cl	die vile gesæjet habent		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s771_10	t10353_000	umbevangen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	der alle werlt umbevangen hât in des mitte der stern liuhtet		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s842_7	t11152_000	brâht	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>LB>Cl	wir haben in dise werlt niht brâht		13	1	P	OOD
file:///M168-N1_13-1_P.ttl/s848_14	t11201_000	geworfen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	der die bürde des rîchtuomes von im geworfen hât		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s33_9	t435_000	geschadet	VX>RB>Cl	habest	*.Pres.Sg.2	haben	VX>RB>Cl	daz dû mir geschadet habest an mînem ambahte		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s33_5	t431_000	vernomen	VX>RB>Cl	hân	Ind.Pres.Sg.1	haben	VX>LB>Cl	ich hân von dir vernomen daz dû mir geschadet habest an mînem ambahte		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s33_5	t431_000	vernomen	VX>RB>Cl	habest	*.Pres.Sg.2	haben	VX>RB>Cl>PostF>Cl	ich hân von dir vernomen daz dû mir geschadet habest an mînem ambahte		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s34_15	t455_000	bevolhen	VX>RB>Cl	hæte	*.Past.Sg.3	haben	VX>RB>Cl	daz er im bevolhen hæte		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s37_18	t502_000	bevolhen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	daz mir bevolhen ist		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s41_5	t548_000	gedâhte	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>RB>Cl>Frag>PostF>Cl	ich hân mir eines gedâhte daz ich mîn junge die in mînen ambahte sint êr sô handeln wile swenne ich daz ambaht ûf gebe daz si mich behalten in ire hûse		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s41_5	t548_000	gedâhte	VX>RB>Cl	hân	Ind.Pres.Sg.1	haben	VX>LB>Cl	ich hân mir eines gedâhte daz ich mîn junge die in mînen ambahte sint êr sô handeln wile swenne ich daz ambaht ûf gebe daz si mich behalten in ire hûse		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s55_27	t704_000	gedienet	VX>RB>Cl	haben	*.Pres.Pl.3	haben	VX>RB>Cl	di in mit triuwen haben gedienet		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s66_4	t915_000	gegeben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	den hât er gegeben sînen rîchtuom die von sînen tugenden gênt		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s67_11	t935_000	geteilet	VX>RB>Frag	hât	Ind.Pres.Sg.3	haben	VX>LB>Frag	die er hât iegelîchem nâch sînen durften geteilet		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s70_24	t993_000	entvolhen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	di er uns entvolhen hât		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s80_21	t1147_000	gerâten	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	daz hât er uns nâch sînen vaterlîchen genâden mit disen worten gerâten		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s85_7	t1217_000	gesprochen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	von sînen gebote hât der wîssage gesprochen		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s88_14	t1271_000	gewunnen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	daz doch mit rehte gewunnen ist		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s94_41	t1403_000	bevolhen	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	daz er uns hât bevolhen		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s94_18	t1380_000	gewarnet	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>RB>Cl	daz wir ze allen zîten deste baz gewarnet sîn		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s94_6	t1368_000	geleit	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>LB>Cl	disiu dinc sint uns vüre geleit ze einer lêre daz wir ze allen zîten deste baz gewarnet sîn unde unirrem hêrren tagelîche dienest erbîten des wir im schuldic sîn		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s94_6	t1368_000	geleit	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>RB>Cl>Frag>Cl	disiu dinc sint uns vüre geleit ze einer lêre daz wir ze allen zîten deste baz gewarnet sîn unde unirrem hêrren tagelîche dienest erbîten des wir im schuldic sîn		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s94_6	t1368_000	geleit	VX>RB>Cl	sîn	*.Pres.Pl.1	sîn	VX>RB>Cl>PostF>Cl	disiu dinc sint uns vüre geleit ze einer lêre daz wir ze allen zîten deste baz gewarnet sîn unde unirrem hêrren tagelîche dienest erbîten des wir im schuldic sîn		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s98_30	t1478_000	gelesen	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>RB>Cl	daz wir hiute gelesen haben		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s108_22	t1668_000	gemartert	VX>RB>Cl	hæten	*.Past.Pl.3	haben	VX>RB>Cl	ob si in innerthalben des burctores hæten gemartert		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s112_34	t1832_000	gehabet	VX>RB>Cl	hæten	*.Past.Pl.3	haben	VX>RB>Cl	ob si alles guotes ze vile gehabet hæten		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s114_15	t1871_000	komen	VX>RB>Cl	was	Ind.Past.Sg.3	wësen	VX>RB>Cl	diu dâr in komen was		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s122_25	t2064_000	gemachet	VX>RB>Cl	habet	Ind.Pres.Sg.3	haben	VX>LB>Cl	unde habet daz goteshûs gemachet ze einen koufhûse unde ze einem wuocherhûse		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s122_11	t2050_000	gemachet	VX>RB>Cl	habet	Ind.Pres.Sg.3	haben	VX>LB>Cl	daz habet ir gemachet ze einen hole der æhtær unde schâchær		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s135_5	t2323_000	gevestenet	VX>RB>Cl	sint	Ind.Pres.Pl.3	sîn	VX>RB>Cl	nû disiu wort alsô gevestenet sint von gote unde ouch von dem hêrren dem er mêre wîstuomes gegeben hât danne anders ieman		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s135_5	t2323_000	gevestenet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl>NX>PPX>PostF>Cl	nû disiu wort alsô gevestenet sint von gote unde ouch von dem hêrren dem er mêre wîstuomes gegeben hât danne anders ieman		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s135_19	t2337_000	gegeben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	dem er mêre wîstuomes gegeben hât danne anders ieman		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s139_7	t2448_000	gesendet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	daz got gesendet hât in dise werlt daz si sich bekêren		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s147_15	t2616_000	gesehen	VX>RB>Cl	hæten	*.Past.Pl.3	haben	VX>RB>Cl	die ez gesehen hæten daz si sîn iht gewuogen		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s151_15	t2688_000	gemachet	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	er hât ungehoerende hoerente gemachet unde di stummen sprechente		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s151_9	t2682_000	begangen	VX>RB>Frag	hât	Ind.Pres.Sg.3	haben	VX>LB>Frag	dirre vile heilige man hât alliu dinc wole begangen		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s153_18	t2760_000	verloren	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>PostF>Cl	dem lônte ouch diu werlt unde hât daz goteslôn verloren		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s160_41	t2936_000	vernomen	VX>RB>Cl	hæte	*.Past.Sg.3	haben	VX>RB>Cl	diu er von sînen vater vernomen hæte		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s173_5	t3089_000	geantwürtet	VX>RB>Cl	hâst	*.Pres.Sg.2	haben	VX>LB>Cl	dû hâst rehte geantwürtet		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s200_10	t3638_000	gevallen	VX>RB>Cl	was	Ind.Past.Sg.3	wësen	VX>RB>Cl	dô der arme man von des tiuvels ræten alsô gevallen was		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s201_31	t3692_000	komen	VX>RB>Cl	was	Ind.Past.Sg.3	wësen	VX>RB>Cl	der von sînen sünden in di nôt komen was		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s202_10	t3719_000	geheizen	VX>RB>Cl	was	Ind.Past.Sg.3	wësen	VX>LB>Cl	der was geheizen		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s213_48	t3925_000	gegeben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	unde hât uns gegeben nâch disem lîbe den êwigen lîp		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s213_12	t3889_000	gesaget	VX>RB>Cl	haben	*.Pres.Pl.1	haben	VX>LB>Cl	wir haben iu gesaget		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s213_36	t3913_000	erlôst	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>RB>Cl	der uns erlôst hât		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s215_8	t3970_000	gelesen	VX>RB>Cl	ist	Ind.Pres.Sg.3	sîn	VX>RB>Cl	diu hiute ze gotes gelesen ist		13	1	P	OOD
file:///M172-N1_13-1_P.ttl/s217_13	t4011_000	geworben	VX>RB>Cl	hât	Ind.Pres.Sg.3	haben	VX>LB>Cl	mit michel arbeit sînes lîbes hât er im selben umbe daz himelrîche geworben		13	1	P	OOD
