LB00746	be-heben	stv. I, 4	über etw. hinwegheben	hinwegheben	5	0.45454545454545453
LB00746	be-heben	stv. I, 4	wegnehmen.	wegnehmen	_	_
LB00747	be-hebnisse	stf.	gewahrsam, haft.	_	_	_
LB00749	be-hefte	stf.	verbleiben, verharren.	_	_	_
LB00750	be-heften	swv.	in rechtl. sinne arrestieren.	_	_	_
LB00750	be-heften	swv.	sich einlassen, beschäftigen (mit)	beschäftigen	6	0.46153846153846156
LB00750	be-heften	swv.	sich festsetzen	festsetzen	6	0.6
LB00750	be-heften	swv.	sich verbindlich machen	_	_	_
LB00750	be-heften	swv.	womit anbinden, begaben	begaben	5	0.5555555555555556
LB00750	be-heften	swv.	zu etw. anhalten, verpflichten, verbinden	anhalten	5	0.5555555555555556
LB00750	be-heften	swv.	zurückhalten	zurückhalten	_	_
LB00750	be-heften	swv.	zusammenheften, umstricken	zusammenheften	7	0.5
LB00751	be-hege	stf.	gefallen.	gefallen	_	_
LB00752	be-hegede	stf.	wolgefallen.	wolgefallen	_	_
LB00753	be-hege-lich	adj.	was behagt, wolgefällig,	_	_	_
LB00754	be-hege-licheit	stf.	wolgefallen	wolgefallen	_	_
LB00755	be-hegen	swv.	hegen.	hegen	_	_
LB00755	be-hegen	swv.	statt	statt	_	_
LB00756	be-hegnis	stn.	behagen, wolgefallen	behagen	5	0.5555555555555556
LB00758	be-heiligen	swv.	heiligen	heiligen	_	_
LB00759	be-heimen	swv.	ins haus aufnehmen, versorgen.	aufnehmen	5	0.5555555555555556
LB00760	be-heim-stiuren	swv.	aussteuern	aussteuern	_	_
LB00763	be-heiʒen	stv. red. II.	befehlen, verheissen	verheissen	4	0.4
LB00764	be-hëlf	stm.	ausflucht, vorwand	_	_	_
LB00764	be-hëlf	stm.	fester ort, zuflucht	_	_	_
LB00765	be-hëlfe	swm.	gehülfe	gehülfe	_	_
LB00766	be-hëlfen	stv. I, 3	als hülfe brauchen.	hülfe	5	0.5
LB00766	be-hëlfen	stv. I, 3	behülflich	behülflich	_	_
LB00767	be-hëlfunge	stf.	behelf, hülfe	behelf	7	0.5833333333333334
LB00768	be-hëllen	stv. I, 3	über etw. hinaus tönen	_	_	_
LB00769	be-hëlmet	part. adj.	mit einem helme versehen	helme	6	0.6
LB00770	be-helsunge	stf.	umhalsung, umschliessung	umhalsung	5	0.45454545454545453
LB00772	be-hemmen	swv.	fangen, aufhalten	_	_	_
LB00774	be-hende	adj.	geschickt, schnell von leibl. gefügigkeit u. geistigen eigenschaften	_	_	_
LB00774	be-hende	adj.	mit geschick zu brauchen, passend	_	_	_
LB00773	be-hende	adv.	bei der hand	_	_	_
LB00773	be-hende	adv.	mit geschick, schnell	_	_	_
LB00775	be-hendec	adj.	fertig, geschickt	_	_	_
LB00776	be-hendec-heit	stf.	ausflucht, einrede	_	_	_
LB00776	be-hendec-heit	stf.	fertigkeit, geschicklichkeit	_	_	_
LB00776	be-hendec-heit	stf.	schlauheit, list	_	_	_
LB00776	be-hendec-heit	stf.	schnelligkeit	schnelligkeit	_	_
LB00777	be-hendec-lich	adj.	fertig, geschickt	_	_	_
LB00777	be-hendec-lich	adj.	schnell	schnell	_	_
LB00778	be-hendec-lîche	adv.	mit geschick	_	_	_
LB00778	be-hendec-lîche	adv.	schnell, sogleich	_	_	_
LB00779	be-henden	swv.	einhändigen	einhändigen	_	_
LB00779	be-henden	swv.	einrichten, fügen	_	_	_
LB00779	be-henden	swv.	mit den händen berühren, betasten	händen	5	0.5555555555555556
LB00780	be-hendigære	stm.	geschickter mann	_	_	_
LB00781	be-hendigen	swv.	einhändigen	einhändigen	_	_
LB00782	be-henken	swv.	behängen,	behängen	_	_
LB00783	be-her-bërgen	swv.	beherbergen	beherbergen	_	_
LB00783	be-her-bërgen	swv.	mit gästen, fremden versehen	_	_	_
LB00784	be-hêren	swv.	sich stolz über etw. erheben	erheben	5	0.5555555555555556
LB00785	be-hern	swv.	berauben	berauben	_	_
LB00785	be-hern	swv.	mit heeresmacht überziehen, verwüsten	_	_	_
LB00786	be-hêrren	swv.	als herr überwältigen,	_	_	_
LB00786	be-hêrren	swv.	sich einem herrn verpflichten, ihm den eid leisten	herrn	6	0.6
LB00787	be-herten	swv.	aushalten, ausdauern	aushalten	5	0.5555555555555556
LB00787	be-herten	swv.	durch herte (kampf, anstrengung) erzwingen	herte	4	0.4444444444444444
LB00787	be-herten	swv.	erhärten, bewähren, kräftigen	erhärten	4	0.4444444444444444
LB00787	be-herten	swv.	machen, sichern, erhalten, behaupten	erhalten	4	0.4444444444444444
LB00788	be-hertunge	stf.	kräftigung	kräftigung	_	_
LB00789	be-hërzen	swv.	standhaft, treu sein?	_	_	_
LB00789	be-hërzen	swv.	zu herzen gehen, dauern?	herzen	5	0.5
LB00790	be-hinden	adv.	hinten	hinten	_	_
LB00790	be-hinden	adv.	hintennach	hintennach	_	_
LB00791	be-hinder	adj.	hinter, darauf folgend	hinter	4	0.4444444444444444
LB00792	be-hîraten	swv.	verheiraten.	verheiraten	_	_
LB00793	be-hirmen	swv.	sich fügen, gehorchen	gehorchen	5	0.5555555555555556
LB00794	be-hirten	swv.	hüten, bewachen.	hüten	5	0.5555555555555556
LB00795	be-hitzen	swv.	erhitzen	erhitzen	_	_
LB00797	be-hiuten	swv.	einem an die haut gehen	gehen	5	0.5555555555555556
LB00804	be-hœnigen	swv.	verächtlich machen, entehren	_	_	_
LB00807	be-hœren	swv.	zugehören, zukommen	zugehören	5	0.5
LB00809	be-hœr-lich	adj.	wie es sich gehört, schicklich	schicklich	7	0.5833333333333334
LB00801	be-holn	swv.	behaupten, bewahren	bewahren	4	0.5
LB00801	be-holn	swv.	erwerben	erwerben	_	_
LB00803	be-holzunge	stf.	beholzung	beholzung	_	_
LB00805	be-horden	swv.	einen schatz sammeln	_	_	_
LB00808	be-horgen	swv.	beschmutzen	beschmutzen	_	_
LB00811	be-houbeten	swv.	enthaupten	enthaupten	_	_
LB00812	be-houfen	swv.	sich versammeln	_	_	_
LB00813	be-houwen	stv. red. III.	behauen	behauen	_	_
LB00813	be-houwen	stv. red. III.	sich verschanzen	_	_	_
LB00814	be-hoveln	swv.	behobeln	behobeln	_	_
LB00815	be-hoven	swv.	in den hof nehmen, beherbergen	nehmen	4	0.5
LB00817	bëhten	swv.	den jahreswechsel feiern	_	_	_
LB00820	be-hüeten	swv.	behüten, bewahren vor, sich wovor hüten	behüten	2	0.2
LB00820	be-hüeten	swv.	verdeckt	verdeckt	_	_
LB00820	be-hüeten	swv.	verhüten, verhindern	verhüten	3	0.3
LB00821	be-hüetnisse	stf.	custodia	custodia	_	_
LB00822	be-hügede	stf.	andenken, erinnerung	_	_	_
LB00823	be-hügen	swv.	an etw. denken, bedenken	bedenken	5	0.5555555555555556
LB00824	be-hüllen	swv.	bedecken	bedecken	_	_
LB00825	be-hülzen	swv.	mit holz, brennholz versehen	_	_	_
LB00826	be-hundet	part. adj.	mit hunden versehen	hunden	4	0.4444444444444444
LB00827	be-huof	stm.	das was man bedarf, was nützlich, förderlich ist	bedarf	4	0.5714285714285714
LB00827	be-huof	stm.	geschäft, gewerbe	_	_	_
LB00827	be-huof	stm.	vortheil	vortheil	_	_
LB00828	be-huofec	adj.	bedürftig, arm	_	_	_
LB00829	be-huoren	swv.	ausserehlich beschlafen	beschlafen	5	0.5
LB00831	be-huot	stm.?	schutz	schutz	_	_
LB00832	be-huotunge	stf.	bewachung	bewachung	_	_
LB00832	be-huotunge	stf.	bewahrung	bewahrung	_	_
LB00833	be-hurden	swv.	mit einer hurt umgeben.	_	_	_
LB00836	be-hûren	swv.	belästigen, überwältigen.	_	_	_
LB00837	be-hûren	swv.	durch kauf od. miethe erwerben, überh. gewinnen	_	_	_
LB00836	be-hûren	swv.	knicken, zertreten.	_	_	_
LB00840	be-hûsen	swv.	ein hûs, schloss haben	_	_	_
LB00840	be-hûsen	swv.	einsetzen, belehnen.	belehnen	5	0.5555555555555556
LB00840	be-hûsen	swv.	ins haus aufnehmen, beherbergen	_	_	_
LB00840	be-hûsen	swv.	mit einem hause versehen, häuslich festsetzen	_	_	_
LB00840	be-hûsen	swv.	mit einwohnern versehen.	_	_	_
LB00840	be-hûsen	swv.	wohnen	wohnen	_	_
LB00841	be-hûs-lich	adj.	domesticus	domesticus	_	_
LB00842	be-hûsunge	stf.	herberge	herberge	_	_
LB00842	be-hûsunge	stf.	wohnung, schloss.	_	_	_
LB00845	beident-halben	dat. adv.	auf beiden seiten	beiden	8	0.5714285714285714
LB00847	beident-samen	adv.	beide zusammen	_	_	_
LB00848	beident-sît	adv.	beiderseits	beiderseits	_	_
LB00851	beide-sam	adv.	utrumque	utrumque	_	_
LB00853	beide-wîse	adv.	utrumque	utrumque	_	_
LB00855	beie	swf.	fenster	fenster	_	_
LB00856	beiel	stm.	untersuchen, visieren der fässer: die visierer sollen	die	3	0.6
LB00859	beierisch	adj.	bairisch	bairisch	_	_
LB00864	bein	stn.	elfenbein	elfenbein	_	_
LB00864	bein	stn.	knochen; bein	bein	0	0.0
LB00864	bein	stn.	schenkel.	schenkel	_	_
LB00866	bein-bërge	stf.	beinschiene	beinschiene	_	_
LB00867	bein-brüchec	adj.	beinbrüchig	beinbrüchig	_	_
LB00869	beinelîn	stn.	knöchelchen	knöchelchen	_	_
LB00871	bein-geswelle	stn.	crustumulus	crustumulus	_	_
LB00872	bein-geswulst	stf.	crusmulus	crusmulus	_	_
LB00873	bein-gewant	stn.	beinbekleidung	beinbekleidung	_	_
LB00874	bein-hose	swf.	beinbekleidung	beinbekleidung	_	_
LB00876	beinichîn	stn.	beinchen	beinchen	_	_
LB00877	beinîn	adj.	von knochen	_	_	_
LB00878	beinlinc	stm.	tibiale	tibiale	_	_
LB00880	bein-schrœte	adj.	mit verletztem knochen	_	_	_
LB00879	bein-schrôt	stm.	knochenverletzung	knochenverletzung	_	_
LB00882	bein-wahs	stm.?	geschwulstiger auswuchs an den beinen der pferde	beinen	5	0.5555555555555556
LB00883	bein-wât	stf.	beinbekleidung, ähnlich unsern strümpfen oder gamaschen	_	_	_
LB00886	bein-wurz	stf.	senecion	senecion	_	_
LB00888	beischerl	stn.	das obere eingeweide eines geschlachteten thieres	_	_	_
LB00889	beitære	stm.	gläubiger	gläubiger	_	_
LB00890	beite	stf.	das zögern, hinhalten	_	_	_
LB00891	beite-lich	adj.	longanimis	longanimis	_	_
LB00893	beiten	stn.	das warten	warten	3	0.5
LB00894	beiten	swv.	sich quälen	_	_	_
LB00892	beiten	swv.	zögern, warten, harren	warten	3	0.5
LB00894	beiten	swv.	zwingen, drängen, gewalt anthun	zwingen	4	0.5714285714285714
LB00895	beitunge	stf.	verzug, aufenthalt	_	_	_
LB00896	beiʒ	stn.	falkenjagd	falkenjagd	_	_
LB00897	beiʒære	stm.	der falke	_	_	_
LB00897	beiʒære	stm.	der mit falken jagt	_	_	_
LB00898	beiʒe	stf.	falkenjagd	falkenjagd	_	_
LB00898	beiʒe	stf.	flüssigkeit in welcher, pulver durch welches gebeiʒt wird:	_	_	_
LB00899	beiʒel	stm.	griffel, stichel.	griffel	4	0.5714285714285714
LB00900	beiʒen	swv.	beizen	beizen	_	_
LB00900	beiʒen	swv.	mit hunden jagen	_	_	_
LB00900	beiʒen	swv.	peinigen	peinigen	_	_
LB00900	beiʒen	swv.	vögel mit falken jagen.	_	_	_
LB00901	beiʒ-hunt	stm.	vogelhund, der für den falken etw. aufjagt	_	_	_
LB00903	beiʒ-man	stm.	falkner	falkner	_	_
LB00904	beiʒ-stein	stm.	alaun	alaun	_	_
LB00906	beiʒ-waʒʒer	stm.	beizwasser, lauge	beizwasser	7	0.5
LB00908	be-jac, -ges	stm.	beute des jägers	_	_	_
LB00908	be-jac, -ges	stm.	des fischers	_	_	_
LB00908	be-jac, -ges	stm.	erwerb, errungenschaft	_	_	_
LB00910	be-jagen	stn.	das erwerben	_	_	_
LB00909	be-jagen	swv.	erjagen; erringen, erwerben,	erjagen	2	0.25
LB00909	be-jagen	swv.	sich beschäftigen, sein leben führen, erhalten	_	_	_
LB00911	be-jaget	stn.	erwerb	erwerb	_	_
LB00912	be-jâren	swv.	die jahre hinbringen	_	_	_
LB00912	be-jâren	swv.	part.	part	_	_
LB00913	be-jâzen	swv.	zu etw. ja sagen	_	_	_
LB00914	be-jëhen	stv. I, 1	bekennen, beichten, mit gen.	bekennen	5	0.5555555555555556
LB00914	be-jëhen	stv. I, 1	zugestehen, nachfolgen	_	_	_
LB00915	be-kallen	swv.	besprechen, beklagen	beklagen	4	0.4444444444444444
LB00916	be-kallunge	stf.	besprechung	besprechung	_	_
LB00917	be-kant-heit	stf.	erkenntnis.	erkenntnis	_	_
LB00918	be-kant-lich	adj.	erkennbar	erkennbar	_	_
LB00919	be-kantnisse	stfn.	erkennung	erkennung	_	_
LB00919	be-kantnisse	stfn.	forschung	forschung	_	_
LB00919	be-kantnisse	stfn.	geständnis	geständnis	_	_
LB00919	be-kantnisse	stfn.	kenntnis, erkenntnis	kenntnis	6	0.5
LB00919	be-kantnisse	stfn.	zeugnis	zeugnis	_	_
LB00920	be-kantunge	stf.	erkennungszeichen.	erkennungszeichen	_	_
LB00925	be-kebesen	swv.	durch unzucht schänden	_	_	_
LB00928	be-kelken	swv.	mit kalk auswerfen	_	_	_
LB00929	be-kennec	adj.	bekannt	bekannt	_	_
LB00930	be-kennec-lîche	adv.	auf eine art, dass man es erkennt, weiss.	_	_	_
LB00931	be-kenne-lich	adj.	erkennbar, bekannt,	_	_	_
LB00932	be-kenne-licheit	stf.	offenbarung.	offenbarung	_	_
LB00934	be-kennen	stn.	das erkennen	erkennen	2	0.2222222222222222
LB00933	be-kennen	stv.	bescheid wissen, zur erkenntnis kommen	erkenntnis	5	0.5
LB00933	be-kennen	stv.	kennen, erkennen,	erkennen	2	0.2222222222222222
LB00933	be-kennen	swv.	bescheid wissen, zur erkenntnis kommen	erkenntnis	5	0.5
LB00933	be-kennen	swv.	kennen, erkennen,	erkennen	2	0.2222222222222222
LB00936	be-kennunge	stf.	erkennung, erkenntnis	erkennung	3	0.2727272727272727
LB00938	be-kent-licheit	stf.	erkennbarkeit	erkennbarkeit	_	_
LB00939	be-kent-lôs	adj.	erkennlos	erkennlos	_	_
LB00941	be-kêrde	stf.	geistl. umkehr, bekehrung	_	_	_
LB00941	be-kêrde	stf.	umkehr, krisis einer krankheit	_	_	_
LB00943	be-kêre	adj.	sich hinwendend	_	_	_
LB00942	be-kêre	stf.	bekehrung	bekehrung	_	_
LB00944	be-kêrec	adj.	leicht zu wenden, lenksam	_	_	_
LB00945	be-kêren	swv.	abwenden mit	_	_	_
LB00945	be-kêren	swv.	anwenden, verwenden	_	_	_
LB00945	be-kêren	swv.	mit dem wagen umwenden	_	_	_
LB00945	be-kêren	swv.	sich umwenden, verwandeln, bekehren	bekehren	3	0.3333333333333333
LB00945	be-kêren	swv.	wieder in den frühern zustand kommen, genesen	_	_	_
LB00945	be-kêren	swv.	zu etw. hinwenden, umwenden, verwandeln	_	_	_
LB00945	be-kêren	swv.	zum rechten glauben bringen, bekehren	bekehren	3	0.3333333333333333
LB00946	be-kerkeln	swv.	einkerkern	einkerkern	_	_
LB00947	be-kerken	swv.	bekarken	bekarken	_	_
LB00948	be-kêrunge	stf.	anwendung, lehre	_	_	_
LB00948	be-kêrunge	stf.	bekehrung	bekehrung	_	_
LB00948	be-kêrunge	stf.	krisis einer krankheit	_	_	_
LB00948	be-kêrunge	stf.	vergütung	vergütung	_	_
LB00949	be-kerzet	part. adj.	mit kerzen versehen	kerzen	4	0.4444444444444444
LB00950	be-ketenen	swv.	mit ketten fesseln	ketten	5	0.5
LB00951	be-kinden	swv.	kinder zeugen	kinder	4	0.4444444444444444
LB00952	be-kînen	stv. II.	keimen	keimen	_	_
LB00953	bek-kloz	stm.	benennung eines mastschweines	_	_	_
LB00953	bek-kloz	swf.	benennung eines mastschweines	_	_	_
LB00957	be-klæren	swv.	hell, rein machen	_	_	_
LB00959	be-klæwen	swv.	mit klauen ergreifen	klauen	6	0.6
LB00954	be-klagen	swv.	über od. gegen klagen	klagen	3	0.3333333333333333
LB00955	be-klamben	swv.	zusammenpressen.	zusammenpressen	_	_
LB00956	be-klapperer	stm.	obtrectator	obtrectator	_	_
LB00958	be-klâri-vunkeln	swv.	glänzend machen.	_	_	_
LB00960	be-klëben	swv.	haften bleiben, verbleiben	bleiben	5	0.5
LB00961	be-klecken	swv.	abbrechen, abreissen	abbrechen	6	0.6
LB00961	be-klecken	swv.	beflecken	beflecken	_	_
LB00962	be-kleger	stm.	actor	actor	_	_
LB00963	be-kleiben	swv.	beschmieren, bestreichen.	bestreichen	5	0.45454545454545453
LB00963	be-kleiben	swv.	bildl. begaben	begaben	5	0.5
LB00964	be-kleiden	swv.	bekleiden eigentl. u. bildl.	bekleiden	1	0.1
LB00966	be-klemmen	swv.	zusammenpressen.	zusammenpressen	_	_
LB00967	be-klenen	swv.	beschmieren	beschmieren	_	_
LB00968	be-klepfen	swv.	einen klapf, schlag beibringen.	klapf	6	0.6
LB00969	be-kletzen	swv.	beschmutzen	beschmutzen	_	_
LB00970	be-klîben	stv. II.	haften bleiben, verbleiben.	bleiben	5	0.5
LB00970	be-klîben	stv. II.	stecken bleiben, verkommen	bleiben	5	0.5
LB00970	be-klîben	stv. II.	wurzel fassen, gedeihen	_	_	_
LB00971	be-klîbunge	stf.	empfängnis	empfängnis	_	_
LB00972	be-klicken	swv.	beflecken	beflecken	_	_
LB00973	be-klieben	stv. III.	spalten	spalten	_	_
LB00975	be-klimmen	stv. I, 3	umklammern.	umklammern	_	_
LB00976	be-klîp, -bes	stm.	haftung, dauer.	_	_	_
LB00977	be-klipfen	swv.	gewaltsam eindringen u. fortnehmen?	_	_	_
LB00978	be-klitzen	swv.	beflecken	beflecken	_	_
LB00979	be-klüegen	swv.	fein, schmuck machen.	_	_	_
LB00981	be-klûsen	swv.	mit einer	_	_	_
LB00982	be-knappen	swv.	sich mit knappen versehen	knappen	3	0.3
LB00983	be-knëhten	swv.	mit einem knechte versehen	knechte	6	0.5454545454545454
LB00984	be-knüpfen	swv.	anknüpfen	anknüpfen	_	_
LB00985	be-koberen	swv.	sich zusammenfassen, erholen	erholen	6	0.6
LB00986	be-kôme	adv.	leicht, bequemlich	_	_	_
LB00987	be-komen	stv. I, 2	begegnen	begegnen	_	_
LB00987	be-komen	stv. I, 2	erhalten, gewinnen, bekommen	bekommen	2	0.25
LB00987	be-komen	stv. I, 2	geziemen	geziemen	_	_
LB00987	be-komen	stv. I, 2	hervorkommen, wachsen, gedeihen	_	_	_
LB00987	be-komen	stv. I, 2	kommen, beikommen, gelangen	beikommen	2	0.2222222222222222
LB00987	be-komen	stv. I, 2	sich zutragen, ereignen	_	_	_
LB00987	be-komen	stv. I, 2	zu etw. kommen, es erhalten	kommen	4	0.5
LB00987	be-komen	stv. I, 2	zu hülfe kommen	kommen	4	0.5
LB00987	be-komen	stv. I, 2	zu sich kommen, sich erholen	kommen	4	0.5
LB00987	be-komen	stv. I, 2	zukommen, zu theil werden, widerfahren	zukommen	4	0.5
LB00989	be-komen-lich	adj.	angemessen, passend	_	_	_
LB00992	be-kor	stf.	prüfung, kenntnis	_	_	_
LB00992	be-kor	stf.	versuchung	versuchung	_	_
LB00993	be-korære	stm.	tentator	tentator	_	_
LB00994	be-korn	swv.	erwählen, vorziehen etw. zu thun	_	_	_
LB00994	be-korn	swv.	prüfen, versuchen	_	_	_
LB00994	be-korn	swv.	schmecken, kosten, kennen lernen	_	_	_
LB00995	be-korunge	stf.	das kosten,	_	_	_
LB00995	be-korunge	stf.	prüfung, versuchung	_	_	_
LB00996	be-kosten	swv.	beköstigen.	beköstigen	_	_
LB00996	be-kosten	swv.	die kosten bestreiten für.	kosten	3	0.3333333333333333
LB01001	be-kræjen	swv.	krähen, bekrähen.	bekrähen	3	0.3
LB01003	be-kratzen	swv.	bekratzen	bekratzen	_	_
LB01004	be-kreften	swv.	kräftigen, stärken	_	_	_
LB01005	be-krëhten	swv.	aufzählen, vorbringen?	_	_	_
LB01006	be-krellen	swv.	mit krallen packen	krallen	4	0.4
LB01008	be-krîen	swv.	beschreien	beschreien	_	_
LB01009	be-krimmen	stv. I, 3	zusammendrängen,	zusammendrängen	_	_
LB01010	be-kristen	swv.	mit Christus versehen	Christus	6	0.6
LB01012	be-krœnen	swv.	krönen	krönen	_	_
LB01011	be-kroijieren	swv.	durch ausruf kund thun	_	_	_
LB01013	be-kroten	swv.	belästigen, beschweren, behindern	belästigen	6	0.5454545454545454
LB01016	be-küelen	swv.	kühl machen	kühl	6	0.6
LB01017	be-kumbern	swv.	beschäftigen	beschäftigen	_	_
LB01017	be-kumbern	swv.	beschäftigen, es pflegen	_	_	_
LB01017	be-kumbern	swv.	eine sache mit arrest belegen	belegen	6	0.6
LB01017	be-kumbern	swv.	in not bringen, belästigen	_	_	_
LB01017	be-kumbern	swv.	sich mit etw.	_	_	_
LB01018	be-kumbernisse	stf.	kummer, gram	_	_	_
LB01019	be-kumberunge	stf.	occupatio	occupatio	_	_
LB01020	be-künegen	swv.	mit einem könig versehen.	_	_	_
LB01021	be-kürn	swv.	zur kür, prüfung herbeiziehen.	kür	4	0.5
LB01022	be-kürzen	swv.	kurz machen, verkürzen	verkürzen	2	0.2
LB01024	bêl	adj.	schön,	schön	_	_
LB01023	bël	stm.	das lauten der hunde	_	_	_
LB01025	be-lachen	swv.	belachen, verlachen	belachen	1	0.1111111111111111
LB01026	be-laden	stv. I, 4	beladen	beladen	_	_
LB01027	be-lanc	stm.	das verlangen.	verlangen	5	0.5555555555555556
LB01029	be-lange	adv.	lange, endlich	lange	3	0.375
LB01028	be-lange	stf.	das verlangen	verlangen	3	0.3333333333333333
LB01028	be-lange	swm.	das verlangen	verlangen	3	0.3333333333333333
LB01030	be-langen	adv.	endlich	endlich	_	_
LB01032	be-langen	stn.	das verlangen.	verlangen	2	0.2222222222222222
LB01031	be-langen	swv.	ausreichen, sich erstrecken	_	_	_
LB01031	be-langen	swv.	erlangen, erreichen	erlangen	2	0.2222222222222222
LB01031	be-langen	swv.	lang dünken, langweilig sein	lang	5	0.5555555555555556
LB01031	be-langen	swv.	verlangen, gelüsten	verlangen	2	0.2222222222222222
LB01033	be-langen-lich	adj.	lange dauernd, langweilig.	langweilig	8	0.5714285714285714
LB01034	be-lannen	swv.	mit ketten (lanne) versehen, fesseln	lanne	4	0.4444444444444444
LB01035	be-lappern	swv.	beschmutzen.	beschmutzen	_	_
LB01036	be-lâʒen	stv. red. I, 2	erlassen, nachlassen	erlassen	6	0.6
LB01036	be-lâʒen	stv. red. I, 2	überlassen,	überlassen	_	_
LB01036	be-lâʒen	stv. red. I, 2	unterlassen.	unterlassen	_	_
LB01037	bëlche	swf.	wasserhuhn, blässhuhn	_	_	_
LB01038	belde	stf.	dreistigkeit	dreistigkeit	_	_
LB01040	belden	swv.	balt machen	_	_	_
LB01040	belden	swv.	part.	part	_	_
LB01041	belden-zapfe	swm.	fruchtzapfen der belle,	_	_	_
LB01043	be-lëchen	swv.	hieher möchte ich	_	_	_
LB01044	be-legen	swv.	belegen, besetzen	belegen	1	0.125
LB01044	be-legen	swv.	besonders mit einem heere einschliessen, belagern	belagern	3	0.375
LB01044	be-legen	swv.	einschliessen, einhüllen	_	_	_
LB01046	be-lëgen-heit	stf.	situs	situs	_	_
LB01047	be-lëger	stn.	einschliessung, belagerung	belagerung	6	0.6
LB01048	be-lëgern	swv.	belagern	belagern	_	_
LB01049	be-lêhenen	swv.	belehnen	belehnen	_	_
LB01050	be-leidegen	stf.	verletzen.	verletzen	_	_
LB01050	be-leidegen	swv.	verletzen.	verletzen	_	_
LB01051	be-leinen	swv.	anlehnen, anheften, mit etw. schmücken.	anlehnen	4	0.4444444444444444
LB01053	be-leit	stn.	geleite,	geleite	_	_
LB01054	be-leiten	swv.	das sicherheitsgeleite geben	_	_	_
LB01054	be-leiten	swv.	geleiten, begleiten	begleiten	1	0.1111111111111111
LB01054	be-leiten	swv.	leiten, führen	leiten	3	0.3333333333333333
LB01055	be-leitunge	stf.	conductus	conductus	_	_
LB01056	be-lemen	swv.	mit bleibender lähmung verletzen	verletzen	4	0.4444444444444444
LB01059	be-lesten	swv.	belästigen.	belästigen	_	_
LB01060	be-letzen	swv.	verletzen, schädigen.	verletzen	2	0.2222222222222222
LB01061	belgelîn	stn.	haut, die die blumenknospe umschliesst	_	_	_
LB01061	belgelîn	stn.	herzbeutel	herzbeutel	_	_
LB01061	belgelîn	stn.	kleiner schlauch, sack	_	_	_
LB01061	belgelîn	stn.	nachgeburt	nachgeburt	_	_
LB01061	belgelîn	stn.	ohrtrommel	ohrtrommel	_	_
LB01062	bëlgen	stv. I, 3	aufschwellen,	aufschwellen	_	_
LB01062	bëlgen	stv. I, 3	zürnen	zürnen	_	_
LB01063	belgen	swv.	machen, erzürnen	_	_	_
LB01064	bël-hunt	stm.	bellender haund?	_	_	_
LB01066	be-lîben	stn.	aufenthalt	aufenthalt	_	_
LB01066	be-lîben	stn.	das verbleiben, verharren	verbleiben	5	0.5
LB01065	be-lîben	stv. II.	im gleichen zustand bleiben, verharren	bleiben	4	0.4444444444444444
LB01065	be-lîben	stv. II.	todt bleiben	bleiben	4	0.4444444444444444
LB01065	be-lîben	stv. II.	unterlassen werden, unterbleiben,	_	_	_
LB01067	be-licken	swv.	verlocken, bestricken.	verlocken	3	0.3333333333333333
LB01068	be-liegen	stv. III.	von einem unwahre dinge sagen, ihn verleumden	_	_	_
LB01069	be-liewen	swv.	mit einer laube (liewe) versehen	liewe	4	0.4444444444444444
LB01070	be-ligen	stv. I, 1	belagernd einschliessen, belagern	belagern	3	0.375
LB01070	be-ligen	stv. I, 1	beschlafen	beschlafen	_	_
LB01070	be-ligen	stv. I, 1	liegen bleiben, ruhen	liegen	4	0.5
LB01070	be-ligen	stv. I, 1	part.	part	_	_
LB01070	be-ligen	stv. I, 1	todt bleiben	bleiben	4	0.5
LB01071	be-lîp, -bes	stmn.?	das verbleiben, die ruhe	_	_	_
LB01072	be-listen	swv.	durch list zu stande bringen.	list	5	0.5555555555555556
LB01073	be-liuhten	swv.	beleuchten, erhellen	beleuchten	3	0.3
LB01073	be-liuhten	swv.	bildl. erklären, offenbaren.	_	_	_
LB01074	be-liumden	swv.	einen in den ruf von etw. bringen	einen	6	0.6
LB01075	be-liuten	swv.	bekannt geben	_	_	_
LB01075	be-liuten	swv.	erläutern	erläutern	_	_
LB01075	be-liuten	swv.	mit geläut bezeichnen	bezeichnen	5	0.5
LB01076	be-liutern	swv.	clucidare	clucidare	_	_
LB01078	bëlle	swmf.	hund, hündin mit verächtl. nebenbegriffe	_	_	_
LB01081	bëllen	stn.	das bellen	bellen	2	0.2857142857142857
LB01080	bëllen	stv. I, 3	bellen	bellen	_	_
LB01080	bëllen	stv. I, 3	keifen, zanken	_	_	_
LB01083	bëller	stm.	beller, hund.	beller	2	0.2857142857142857
LB01084	bellîn	stn.	waarenballen	waarenballen	_	_
LB01086	bëllunge	stf.	latratus	latratus	_	_
LB01089	be-loben	swv.	beloben.	beloben	_	_
LB01092	be-lœsen	swv.	losmachen in gutem sowol als bösem sinne.	bösem	5	0.5555555555555556
LB01091	be-lônen	swv.	belohnen	belohnen	_	_
LB01093	be-louben	swv.	belauben	belauben	_	_
LB01094	be-louchen	swv.	schliessen, verschliessen	_	_	_
LB01095	be-loufen	stv. red. III.	belaufen, durch-, überlaufen	belaufen	2	0.2222222222222222
LB01096	be-lougen	swv.	läugnen.	läugnen	_	_
LB01098	be-lûchen	stv. III.	sich schliessen.	_	_	_
LB01098	be-lûchen	stv. III.	sonst nur im part.	_	_	_
